timestamp,weather_text,has_precipitation,precipitation_type,is_daytime,temp_c,realfeel_temp_c,apparent_temp_c,relative_humidity,dewpoint_c,wind_direction_degrees,wind_direction_localized,wind_speed_kmh,wind_gust_kmh,uv_index,uv_index_text,cloud_cover_perc,cloud_ceiling_m,pressure_mb,wetbulb_temp_c,price_period_start,price_period_end,price_eur_per_mwh,total_sales_mwh,total_purchase_mwh
2026-01-19 13:57:00+00:00,mostly cloudy,False,,True,12.2,11.2,13.3,40,-1.1,90,e,14.8,17.2,2,low,76,12192.0,1020.0,6.2,2026-01-19 13:30:00+00:00,2026-01-19 14:00:00+00:00,173.0,485.48,485.48
2026-01-19 14:07:00+00:00,mostly cloudy,False,,True,12.2,11.6,13.3,40,-1.1,90,e,11.1,17.2,1,low,76,12192.0,1021.0,6.2,2026-01-19 14:00:00+00:00,2026-01-19 14:30:00+00:00,181.5,541.4,541.4
2026-01-19 14:22:00+00:00,mostly cloudy,False,,True,12.2,11.6,13.3,40,-1.1,90,e,11.1,16.5,1,low,76,12192.0,1021.0,6.2,2026-01-19 14:00:00+00:00,2026-01-19 14:30:00+00:00,181.5,541.4,541.4
2026-01-19 14:42:00+00:00,mostly cloudy,False,,True,12.2,11.9,13.3,40,-1.1,90,e,9.3,16.2,1,low,85,12192.0,1021.0,6.2,2026-01-19 14:30:00+00:00,2026-01-19 15:00:00+00:00,183.5,628.98,628.98
2026-01-19 14:57:00+00:00,mostly cloudy,False,,True,12.2,11.9,13.3,40,-1.1,90,e,9.3,13.9,1,low,85,12192.0,1021.0,6.2,2026-01-19 14:30:00+00:00,2026-01-19 15:00:00+00:00,183.5,628.98,628.98
2026-01-19 15:12:00+00:00,mostly cloudy,False,,False,12.2,10.2,12.8,37,-2.2,90,e,13.0,13.0,0,low,76,6096.0,1021.0,5.9,2026-01-19 15:00:00+00:00,2026-01-19 15:30:00+00:00,185.0,725.55,725.56
2026-01-19 15:27:00+00:00,mostly cloudy,False,,False,12.2,10.2,12.8,37,-2.2,90,e,13.0,13.0,0,low,76,12192.0,1021.0,5.9,2026-01-19 15:00:00+00:00,2026-01-19 15:30:00+00:00,185.0,725.55,725.56
2026-01-19 15:42:00+00:00,mostly cloudy,False,,False,11.1,8.0,12.2,46,0.0,90,e,16.7,16.7,0,low,76,12192.0,1021.0,6.1,2026-01-19 15:30:00+00:00,2026-01-19 16:00:00+00:00,185.0,767.22,767.22
2026-01-19 15:47:00+00:00,mostly cloudy,False,,False,11.1,8.0,12.2,46,0.0,90,e,16.7,16.7,0,low,76,12192.0,1021.0,6.1,2026-01-19 15:30:00+00:00,2026-01-19 16:00:00+00:00,185.0,767.22,767.22
2026-01-19 16:07:00+00:00,mostly cloudy,False,,False,10.0,8.8,11.1,49,0.0,68,ene,9.3,12.3,0,low,85,12192.0,1021.0,5.5,2026-01-19 16:00:00+00:00,2026-01-19 16:30:00+00:00,185.0,781.82,781.82
2026-01-19 16:22:00+00:00,mostly cloudy,False,,False,10.0,8.8,11.1,49,0.0,68,ene,9.3,13.1,0,low,85,12192.0,1021.0,5.5,2026-01-19 16:00:00+00:00,2026-01-19 16:30:00+00:00,185.0,781.82,781.82
2026-01-19 16:42:00+00:00,mostly cloudy,False,,False,10.0,7.1,11.1,49,0.0,23,nne,14.8,14.8,0,low,85,12192.0,1021.0,5.5,2026-01-19 16:30:00+00:00,2026-01-19 17:00:00+00:00,185.0,785.58,785.58
2026-01-19 16:57:00+00:00,mostly cloudy,False,,False,10.0,7.1,11.1,49,0.0,23,nne,14.8,14.8,0,low,85,12192.0,1021.0,5.5,2026-01-19 16:30:00+00:00,2026-01-19 17:00:00+00:00,185.0,785.58,785.58
2026-01-19 17:12:00+00:00,mostly cloudy,False,,False,10.0,7.6,11.1,49,0.0,0,n,13.0,13.9,0,low,76,1341.0,1021.0,5.5,2026-01-19 17:00:00+00:00,2026-01-19 17:30:00+00:00,185.0,775.7,775.7
2026-01-19 17:27:00+00:00,mostly cloudy,False,,False,8.9,7.6,9.4,53,0.0,0,n,9.3,15.1,0,low,85,1341.0,1022.0,4.9,2026-01-19 17:00:00+00:00,2026-01-19 17:30:00+00:00,185.0,775.7,775.7
2026-01-19 17:42:00+00:00,mostly cloudy,False,,False,8.9,7.6,9.4,53,0.0,0,n,9.3,15.2,0,low,85,1341.0,1022.0,4.9,2026-01-19 17:30:00+00:00,2026-01-19 18:00:00+00:00,185.0,752.59,752.6
2026-01-19 17:57:00+00:00,mostly cloudy,False,,False,8.9,7.6,9.4,53,0.0,0,n,9.3,15.8,0,low,85,1341.0,1022.0,4.9,2026-01-19 17:30:00+00:00,2026-01-19 18:00:00+00:00,185.0,752.59,752.6
2026-01-19 18:07:00+00:00,mostly cloudy,False,,False,8.9,8.4,9.4,49,-1.1,0,n,7.4,15.8,0,low,76,1280.0,1022.0,4.6,2026-01-19 18:00:00+00:00,2026-01-19 18:30:00+00:00,185.0,720.86,720.86
2026-01-19 18:22:00+00:00,mostly cloudy,False,,False,8.9,8.4,9.4,49,-1.1,0,n,7.4,16.8,0,low,76,1280.0,1022.0,4.6,2026-01-19 18:00:00+00:00,2026-01-19 18:30:00+00:00,185.0,720.86,720.86
2026-01-19 18:42:00+00:00,mostly cloudy,False,,False,8.9,7.1,9.4,49,-1.1,23,nne,9.3,17.7,0,low,76,1280.0,1022.0,4.6,2026-01-19 18:30:00+00:00,2026-01-19 19:00:00+00:00,185.0,679.3199999999999,679.32
2026-01-19 18:57:00+00:00,mostly cloudy,False,,False,8.9,7.1,9.4,49,-1.1,23,nne,9.3,26.1,0,low,76,1280.0,1022.0,4.6,2026-01-19 18:30:00+00:00,2026-01-19 19:00:00+00:00,185.0,679.3199999999999,679.32
2026-01-19 19:17:00+00:00,mostly cloudy,False,,False,10.0,4.8,11.1,46,-1.1,45,ne,20.4,26.1,0,low,76,1250.0,1022.0,5.1,2026-01-19 19:00:00+00:00,2026-01-19 19:30:00+00:00,183.5,631.86,631.86
2026-01-19 19:26:00+00:00,mostly cloudy,False,,False,10.0,4.8,11.1,46,-1.1,45,ne,20.4,26.1,0,low,76,1250.0,1022.0,5.1,2026-01-19 19:00:00+00:00,2026-01-19 19:30:00+00:00,183.5,631.86,631.86
2026-01-19 19:42:00+00:00,partly cloudy,False,,False,10.0,4.8,11.1,46,-1.1,45,ne,20.4,26.1,0,low,50,1250.0,1022.0,5.1,2026-01-19 19:30:00+00:00,2026-01-19 20:00:00+00:00,182.5,581.25,581.26
2026-01-19 19:57:00+00:00,partly cloudy,False,,False,10.0,4.8,11.1,46,-1.1,45,ne,20.4,27.6,0,low,50,1250.0,1022.0,5.1,2026-01-19 19:30:00+00:00,2026-01-19 20:00:00+00:00,182.5,581.25,581.26
2026-01-19 20:12:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,45,ne,20.4,26.9,0,low,50,2103.0,1022.0,4.2,2026-01-19 20:00:00+00:00,2026-01-19 20:30:00+00:00,181.5,532.22,532.22
2026-01-19 20:27:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,45,ne,20.4,26.9,0,low,50,2103.0,1022.0,4.2,2026-01-19 20:00:00+00:00,2026-01-19 20:30:00+00:00,181.5,532.22,532.22
2026-01-19 20:42:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,45,ne,20.4,26.1,0,low,50,2103.0,1022.0,4.2,2026-01-19 20:30:00+00:00,2026-01-19 21:00:00+00:00,181.0,485.96,485.96
2026-01-19 20:57:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,45,ne,20.4,25.9,0,low,50,2103.0,1022.0,4.2,2026-01-19 20:30:00+00:00,2026-01-19 21:00:00+00:00,181.0,485.96,485.96
2026-01-19 21:07:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,23,nne,20.4,25.1,0,low,50,1280.0,1022.0,4.2,2026-01-19 21:00:00+00:00,2026-01-19 21:30:00+00:00,173.0,439.37,439.36
2026-01-19 21:27:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,23,nne,20.4,24.3,0,low,50,1280.0,1022.0,4.2,2026-01-19 21:00:00+00:00,2026-01-19 21:30:00+00:00,173.0,439.37,439.36
2026-01-19 21:37:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,23,nne,20.4,24.3,0,low,50,1280.0,1022.0,4.2,2026-01-19 21:30:00+00:00,2026-01-19 22:00:00+00:00,171.0,393.5,393.5
2026-01-19 21:47:00+00:00,partly cloudy,False,,False,8.9,4.5,9.4,46,-2.2,23,nne,20.4,24.3,0,low,50,1280.0,1022.0,4.2,2026-01-19 21:30:00+00:00,2026-01-19 22:00:00+00:00,171.0,393.5,393.5
2026-01-19 22:12:00+00:00,mostly cloudy,False,,False,8.9,6.4,9.4,46,-2.2,23,nne,13.0,24.2,0,low,76,1250.0,1022.0,4.2,2026-01-19 22:00:00+00:00,2026-01-19 22:30:00+00:00,174.0,351.76,351.76
2026-01-19 22:27:00+00:00,partly cloudy,False,,False,8.9,6.4,9.4,46,-2.2,23,nne,13.0,24.2,0,low,50,1250.0,1022.0,4.2,2026-01-19 22:00:00+00:00,2026-01-19 22:30:00+00:00,174.0,351.76,351.76
2026-01-19 22:42:00+00:00,partly cloudy,False,,False,8.9,6.4,9.4,46,-2.2,23,nne,13.0,24.3,0,low,50,1250.0,1022.0,4.2,2026-01-19 22:30:00+00:00,2026-01-19 23:00:00+00:00,173.0,319.58000000000004,319.58
2026-01-19 22:47:00+00:00,partly cloudy,False,,False,8.9,6.4,9.4,46,-2.2,23,nne,13.0,24.2,0,low,50,1250.0,1022.0,4.2,2026-01-19 22:30:00+00:00,2026-01-19 23:00:00+00:00,173.0,319.58000000000004,319.58
2026-01-19 23:07:00+00:00,partly cloudy,False,,False,8.9,7.0,9.4,49,-1.1,45,ne,11.1,22.6,0,low,50,1189.0,1022.0,4.6,2026-01-19 23:00:00+00:00,2026-01-19 23:30:00+00:00,173.0,296.52,296.52
2026-01-19 23:27:00+00:00,partly cloudy,False,,False,8.9,7.0,9.4,49,-1.1,45,ne,11.1,22.4,0,low,50,1189.0,1022.0,4.6,2026-01-19 23:00:00+00:00,2026-01-19 23:30:00+00:00,173.0,296.52,296.52
2026-01-19 23:42:00+00:00,partly cloudy,False,,False,8.9,7.0,9.4,49,-1.1,45,ne,11.1,22.6,0,low,50,1189.0,1022.0,4.6,2026-01-19 23:30:00+00:00,2026-01-20 00:00:00+00:00,172.0,280.66,280.66
2026-01-19 23:57:00+00:00,mostly clear,False,,False,8.9,7.0,9.4,49,-1.1,45,ne,11.1,20.7,0,low,30,1189.0,1022.0,4.6,2026-01-19 23:30:00+00:00,2026-01-20 00:00:00+00:00,172.0,280.66,280.66
2026-01-20 00:12:00+00:00,partly cloudy,False,,False,7.8,8.0,8.3,49,-2.2,248,wsw,5.6,20.6,0,low,50,2103.0,1022.0,3.6,2026-01-20 00:00:00+00:00,2026-01-20 00:30:00+00:00,172.0,268.9,268.9
2026-01-20 00:27:00+00:00,partly cloudy,False,,False,7.8,8.0,8.3,49,-2.2,248,wsw,5.6,19.8,0,low,50,2103.0,1022.0,3.6,2026-01-20 00:00:00+00:00,2026-01-20 00:30:00+00:00,172.0,268.9,268.9
2026-01-20 00:42:00+00:00,partly cloudy,False,,False,7.8,8.0,8.3,49,-2.2,248,wsw,5.6,19.1,0,low,50,2103.0,1022.0,3.6,2026-01-20 00:30:00+00:00,2026-01-20 01:00:00+00:00,172.0,258.03,258.02
2026-01-20 00:47:00+00:00,partly cloudy,False,,False,7.8,8.0,8.3,49,-2.2,248,wsw,5.6,18.9,0,low,50,2103.0,1022.0,3.6,2026-01-20 00:30:00+00:00,2026-01-20 01:00:00+00:00,172.0,258.03,258.02
2026-01-20 01:12:00+00:00,clear,False,,False,7.8,8.0,8.3,49,-2.2,0,n,5.6,20.0,0,low,0,6096.0,1022.0,3.6,2026-01-20 01:00:00+00:00,2026-01-20 01:30:00+00:00,172.0,248.42,248.42
2026-01-20 01:22:00+00:00,clear,False,,False,7.8,8.0,8.3,49,-2.2,0,n,5.6,19.1,0,low,0,12192.0,1022.0,3.6,2026-01-20 01:00:00+00:00,2026-01-20 01:30:00+00:00,172.0,248.42,248.42
2026-01-20 01:42:00+00:00,clear,False,,False,7.8,8.0,8.3,49,-2.2,0,n,5.6,19.1,0,low,0,12192.0,1022.0,3.6,2026-01-20 01:30:00+00:00,2026-01-20 02:00:00+00:00,172.0,247.44,247.44
2026-01-20 01:57:00+00:00,clear,False,,False,7.8,8.0,8.3,49,-2.2,0,n,5.6,17.4,0,low,0,12192.0,1022.0,3.6,2026-01-20 01:30:00+00:00,2026-01-20 02:00:00+00:00,172.0,247.44,247.44
2026-01-20 02:12:00+00:00,clear,False,,False,7.2,6.7,7.8,49,-2.8,0,n,7.4,16.7,0,low,0,12192.0,1022.0,3.1,2026-01-20 02:00:00+00:00,2026-01-20 02:30:00+00:00,172.0,255.76,255.76
2026-01-20 02:22:00+00:00,clear,False,,False,7.2,6.7,7.8,49,-2.8,0,n,7.4,17.4,0,low,0,12192.0,1022.0,3.1,2026-01-20 02:00:00+00:00,2026-01-20 02:30:00+00:00,172.0,255.76,255.76
2026-01-20 02:37:00+00:00,clear,False,,False,7.2,6.7,7.8,49,-2.8,0,n,7.4,17.4,0,low,0,12192.0,1022.0,3.1,2026-01-20 02:30:00+00:00,2026-01-20 03:00:00+00:00,172.0,273.37,273.38
2026-01-20 02:47:00+00:00,clear,False,,False,7.2,6.7,7.8,49,-2.8,0,n,7.4,18.2,0,low,0,12192.0,1022.0,3.1,2026-01-20 02:30:00+00:00,2026-01-20 03:00:00+00:00,172.0,273.37,273.38
2026-01-20 03:12:00+00:00,clear,False,,False,6.1,5.6,6.7,56,-2.2,0,n,7.4,16.7,0,low,0,12192.0,1022.0,2.7,2026-01-20 03:00:00+00:00,2026-01-20 03:30:00+00:00,173.0,307.09000000000003,307.08
2026-01-20 03:27:00+00:00,clear,False,,False,6.1,5.6,6.7,56,-2.2,0,n,7.4,17.5,0,low,0,12192.0,1022.0,2.7,2026-01-20 03:00:00+00:00,2026-01-20 03:30:00+00:00,173.0,307.09000000000003,307.08
2026-01-20 03:42:00+00:00,clear,False,,False,6.1,5.6,7.2,60,-1.1,338,nnw,7.4,18.2,0,low,0,12192.0,1023.0,3.1,2026-01-20 03:30:00+00:00,2026-01-20 04:00:00+00:00,174.0,362.68,362.68
2026-01-20 03:57:00+00:00,clear,False,,False,6.1,5.6,7.2,60,-1.1,338,nnw,7.4,15.8,0,low,0,12192.0,1023.0,3.1,2026-01-20 03:30:00+00:00,2026-01-20 04:00:00+00:00,174.0,362.68,362.68
2026-01-20 04:07:00+00:00,clear,False,,False,6.1,5.6,6.7,56,-2.2,338,nnw,7.4,16.6,0,low,0,12192.0,1023.0,2.7,2026-01-20 04:00:00+00:00,2026-01-20 04:30:00+00:00,182.0,434.88,434.88
2026-01-20 04:27:00+00:00,clear,False,,False,5.0,4.4,6.1,60,-2.2,0,n,7.4,17.4,0,low,10,12192.0,1023.0,2.1,2026-01-20 04:00:00+00:00,2026-01-20 04:30:00+00:00,182.0,434.88,434.88
2026-01-20 04:42:00+00:00,mostly clear,False,,False,5.0,4.4,6.1,60,-2.2,0,n,7.4,18.2,0,low,30,12192.0,1023.0,2.1,2026-01-20 04:30:00+00:00,2026-01-20 05:00:00+00:00,184.0,490.16,490.16
2026-01-20 04:47:00+00:00,mostly clear,False,,False,5.0,4.4,6.1,60,-2.2,0,n,7.4,18.1,0,low,30,12192.0,1023.0,2.1,2026-01-20 04:30:00+00:00,2026-01-20 05:00:00+00:00,184.0,490.16,490.16
2026-01-20 05:11:00+00:00,sunny,False,,True,3.9,4.9,3.9,69,-1.1,0,n,3.7,15.6,0,low,10,12192.0,1023.0,1.8,2026-01-20 05:00:00+00:00,2026-01-20 05:30:00+00:00,184.5,505.0,505.0
2026-01-20 05:26:00+00:00,mostly sunny,False,,True,3.9,4.2,3.9,69,-1.1,338,nnw,5.6,15.7,0,low,30,12192.0,1023.0,1.8,2026-01-20 05:00:00+00:00,2026-01-20 05:30:00+00:00,184.5,505.0,505.0
2026-01-20 05:42:00+00:00,mostly sunny,False,,True,3.9,4.2,3.9,69,-1.1,338,nnw,5.6,14.8,0,low,30,12192.0,1023.0,1.8,2026-01-20 05:30:00+00:00,2026-01-20 06:00:00+00:00,183.0,474.64,474.64
2026-01-20 05:57:00+00:00,mostly sunny,False,,True,3.9,4.2,3.9,69,-1.1,338,nnw,5.6,12.3,0,low,30,12192.0,1023.0,1.8,2026-01-20 05:30:00+00:00,2026-01-20 06:00:00+00:00,183.0,474.64,474.64
2026-01-20 06:07:00+00:00,sunny,False,,True,6.1,7.7,7.2,60,-1.1,0,n,5.6,12.3,1,low,10,12192.0,1023.0,3.1,2026-01-20 06:00:00+00:00,2026-01-20 06:30:00+00:00,174.0,413.1,413.1
2026-01-20 06:27:00+00:00,mostly sunny,False,,True,7.2,9.3,8.3,61,0.0,338,nnw,3.7,13.2,1,low,30,12192.0,1023.0,4.1,2026-01-20 06:00:00+00:00,2026-01-20 06:30:00+00:00,174.0,413.1,413.1
2026-01-20 06:37:00+00:00,sunny,False,,True,7.2,9.3,8.3,61,0.0,338,nnw,3.7,13.3,1,low,10,9144.0,1023.0,4.1,2026-01-20 06:30:00+00:00,2026-01-20 07:00:00+00:00,173.0,355.23,355.24
2026-01-20 06:57:00+00:00,mostly sunny,False,,True,7.2,9.3,8.3,61,0.0,338,nnw,3.7,9.8,1,low,30,12192.0,1023.0,4.1,2026-01-20 06:30:00+00:00,2026-01-20 07:00:00+00:00,173.0,355.23,355.24
2026-01-20 07:12:00+00:00,mostly sunny,False,,True,8.9,11.5,9.4,53,0.0,0,n,5.6,10.8,2,low,30,12192.0,1024.0,4.9,2026-01-20 07:00:00+00:00,2026-01-20 07:30:00+00:00,172.0,318.61,318.62
2026-01-20 07:27:00+00:00,mostly sunny,False,,True,10.0,9.3,11.1,46,-1.1,23,nne,13.0,13.0,2,low,30,12192.0,1024.0,5.1,2026-01-20 07:00:00+00:00,2026-01-20 07:30:00+00:00,172.0,318.61,318.62
2026-01-20 07:47:00+00:00,mostly sunny,False,,True,10.0,9.3,11.1,46,-1.1,23,nne,13.0,13.4,2,low,30,12192.0,1024.0,5.1,2026-01-20 07:30:00+00:00,2026-01-20 08:00:00+00:00,171.0,290.18,290.18
2026-01-20 08:07:00+00:00,sunny,False,,True,11.1,11.1,12.2,43,-1.1,45,ne,13.0,13.0,2,low,10,12192.0,1024.0,5.7,2026-01-20 08:00:00+00:00,2026-01-20 08:30:00+00:00,171.0,271.34,271.34
2026-01-20 08:26:00+00:00,mostly sunny,False,,True,11.1,11.8,11.7,37,-2.8,90,e,11.1,11.6,2,low,30,12192.0,1024.0,5.2,2026-01-20 08:00:00+00:00,2026-01-20 08:30:00+00:00,171.0,271.34,271.34
2026-01-20 08:42:00+00:00,mostly sunny,False,,True,11.1,11.8,11.7,37,-2.8,90,e,11.1,12.2,2,low,30,12192.0,1024.0,5.2,2026-01-20 08:30:00+00:00,2026-01-20 09:00:00+00:00,171.0,249.83,249.82
2026-01-20 08:57:00+00:00,mostly sunny,False,,True,11.1,11.8,11.7,37,-2.8,90,e,11.1,11.1,2,low,30,12192.0,1024.0,5.2,2026-01-20 08:30:00+00:00,2026-01-20 09:00:00+00:00,171.0,249.83,249.82
2026-01-20 09:12:00+00:00,mostly sunny,False,,True,12.2,16.2,12.8,37,-2.2,90,e,5.6,10.9,3,moderate,30,12192.0,1024.0,5.9,2026-01-20 09:00:00+00:00,2026-01-20 09:30:00+00:00,171.0,230.02,230.02
2026-01-20 09:32:00+00:00,mostly sunny,False,,True,12.2,15.4,13.3,40,-1.1,90,e,7.4,12.6,3,moderate,30,12192.0,1023.0,6.2,2026-01-20 09:30:00+00:00,2026-01-20 10:00:00+00:00,154.5,210.84,210.84
2026-01-20 09:37:00+00:00,sunny,False,,True,12.2,15.4,13.3,40,-1.1,90,e,7.4,12.6,3,moderate,10,12192.0,1023.0,6.2,2026-01-20 09:30:00+00:00,2026-01-20 10:00:00+00:00,154.5,210.84,210.84
2026-01-20 09:52:00+00:00,mostly sunny,False,,True,12.2,15.4,13.3,40,-1.1,90,e,7.4,14.3,3,moderate,30,12192.0,1023.0,6.2,2026-01-20 09:30:00+00:00,2026-01-20 10:00:00+00:00,154.5,210.84,210.84
2026-01-20 10:07:00+00:00,sunny,False,,True,12.2,16.5,12.8,37,-2.2,23,nne,5.6,13.4,3,moderate,10,12192.0,1023.0,5.9,2026-01-20 10:00:00+00:00,2026-01-20 10:30:00+00:00,154.5,202.08,202.08
2026-01-20 10:27:00+00:00,mostly sunny,False,,True,12.8,17.0,13.3,30,-3.9,90,e,5.6,15.2,3,moderate,30,12192.0,1023.0,5.7,2026-01-20 10:00:00+00:00,2026-01-20 10:30:00+00:00,154.5,202.08,202.08
2026-01-20 10:42:00+00:00,mostly sunny,False,,True,12.8,17.0,13.3,30,-3.9,90,e,5.6,15.6,3,moderate,30,12192.0,1023.0,5.7,2026-01-20 10:30:00+00:00,2026-01-20 11:00:00+00:00,154.5,209.14,209.14
2026-01-20 10:57:00+00:00,sunny,False,,True,12.8,17.0,13.3,30,-3.9,90,e,5.6,17.0,3,moderate,10,12192.0,1023.0,5.7,2026-01-20 10:30:00+00:00,2026-01-20 11:00:00+00:00,154.5,209.14,209.14
2026-01-20 11:12:00+00:00,mostly sunny,False,,True,12.8,12.9,13.3,35,-2.2,203,ssw,14.8,16.9,3,moderate,30,12192.0,1023.0,6.2,2026-01-20 11:00:00+00:00,2026-01-20 11:30:00+00:00,171.0,243.73,243.74
2026-01-20 11:22:00+00:00,mostly sunny,False,,True,12.8,12.9,13.3,35,-2.2,203,ssw,14.8,17.4,3,moderate,30,12192.0,1023.0,6.2,2026-01-20 11:00:00+00:00,2026-01-20 11:30:00+00:00,171.0,243.73,243.74
2026-01-20 11:37:00+00:00,sunny,False,,True,12.8,13.4,13.3,32,-2.8,180,s,13.0,18.7,3,moderate,10,12192.0,1023.0,6.0,2026-01-20 11:30:00+00:00,2026-01-20 12:00:00+00:00,171.0,281.82,281.82
2026-01-20 11:47:00+00:00,mostly sunny,False,,True,12.8,13.4,13.3,32,-2.8,180,s,13.0,19.6,3,moderate,30,12192.0,1023.0,6.0,2026-01-20 11:30:00+00:00,2026-01-20 12:00:00+00:00,171.0,281.82,281.82
2026-01-20 12:12:00+00:00,mostly sunny,False,,True,12.8,12.9,13.3,30,-3.9,203,ssw,13.0,21.0,2,low,30,12192.0,1023.0,5.7,2026-01-20 12:00:00+00:00,2026-01-20 12:30:00+00:00,172.0,315.46,315.46
2026-01-20 12:27:00+00:00,sunny,False,,True,12.8,12.9,13.3,30,-3.9,203,ssw,13.0,21.9,2,low,10,12192.0,1023.0,5.7,2026-01-20 12:00:00+00:00,2026-01-20 12:30:00+00:00,172.0,315.46,315.46
2026-01-20 12:42:00+00:00,mostly sunny,False,,True,12.8,12.9,13.9,38,-1.1,180,s,13.0,22.1,2,low,30,12192.0,1023.0,6.5,2026-01-20 12:30:00+00:00,2026-01-20 13:00:00+00:00,172.0,367.68,367.68
2026-01-20 12:57:00+00:00,mostly sunny,False,,True,12.8,12.9,13.9,38,-1.1,180,s,13.0,22.9,2,low,30,12192.0,1023.0,6.5,2026-01-20 12:30:00+00:00,2026-01-20 13:00:00+00:00,172.0,367.68,367.68
2026-01-20 13:17:00+00:00,mostly sunny,False,,True,12.8,13.0,13.9,38,-1.1,203,ssw,11.1,23.6,2,low,30,12192.0,1023.0,6.5,2026-01-20 13:00:00+00:00,2026-01-20 13:30:00+00:00,174.0,423.81,423.8
2026-01-20 13:22:00+00:00,mostly sunny,False,,True,12.8,13.0,13.9,38,-1.1,203,ssw,11.1,24.3,2,low,30,12192.0,1023.0,6.5,2026-01-20 13:00:00+00:00,2026-01-20 13:30:00+00:00,174.0,423.81,423.8
2026-01-20 13:42:00+00:00,mostly sunny,False,,True,12.8,13.0,13.9,38,-1.1,180,s,11.1,26.1,2,low,30,12192.0,1023.0,6.5,2026-01-20 13:30:00+00:00,2026-01-20 14:00:00+00:00,182.0,482.28,482.28
2026-01-20 13:57:00+00:00,mostly sunny,False,,True,12.8,13.0,13.9,38,-1.1,180,s,11.1,26.5,2,low,30,12192.0,1023.0,6.5,2026-01-20 13:30:00+00:00,2026-01-20 14:00:00+00:00,182.0,482.28,482.28
2026-01-20 14:12:00+00:00,mostly sunny,False,,True,12.8,12.8,13.9,38,-1.1,203,ssw,9.3,9.3,1,low,30,12192.0,1023.0,6.5,2026-01-20 14:00:00+00:00,2026-01-20 14:30:00+00:00,184.5,548.02,548.02
2026-01-20 14:27:00+00:00,mostly sunny,False,,True,12.8,12.2,13.9,40,0.0,225,sw,11.1,11.1,1,low,30,12192.0,1023.0,6.9,2026-01-20 14:00:00+00:00,2026-01-20 14:30:00+00:00,184.5,548.02,548.02
2026-01-20 14:47:00+00:00,mostly sunny,False,,True,12.8,12.2,13.9,40,0.0,225,sw,11.1,11.1,1,low,30,12192.0,1023.0,6.9,2026-01-20 14:30:00+00:00,2026-01-20 15:00:00+00:00,187.0,628.6,628.6
2026-01-20 15:07:00+00:00,mostly clear,False,,False,12.2,11.2,13.3,43,0.0,248,wsw,9.3,9.3,0,low,30,12192.0,1023.0,6.6,2026-01-20 15:00:00+00:00,2026-01-20 15:30:00+00:00,188.0,721.03,721.04
2026-01-20 15:26:00+00:00,mostly clear,False,,False,11.1,11.3,12.2,50,1.1,293,wnw,5.6,7.0,0,low,30,12192.0,1024.0,6.5,2026-01-20 15:00:00+00:00,2026-01-20 15:30:00+00:00,188.0,721.03,721.04
2026-01-20 15:42:00+00:00,mostly clear,False,,False,11.1,11.3,12.2,50,1.1,293,wnw,5.6,6.2,0,low,30,12192.0,1024.0,6.5,2026-01-20 15:30:00+00:00,2026-01-20 16:00:00+00:00,189.0,767.52,767.52
2026-01-20 15:56:00+00:00,mostly clear,False,,False,11.1,11.3,12.2,50,1.1,293,wnw,5.6,6.3,0,low,30,12192.0,1024.0,6.5,2026-01-20 15:30:00+00:00,2026-01-20 16:00:00+00:00,189.0,767.52,767.52
2026-01-20 16:12:00+00:00,mostly clear,False,,False,8.9,7.6,9.4,57,1.1,315,nw,9.3,9.3,0,low,30,12192.0,1024.0,5.4,2026-01-20 16:00:00+00:00,2026-01-20 16:30:00+00:00,189.0,779.49,779.48
2026-01-20 16:26:00+00:00,mostly clear,False,,False,8.9,7.6,10.0,66,2.8,338,nnw,9.3,9.3,0,low,11,12192.0,1024.0,6.0,2026-01-20 16:00:00+00:00,2026-01-20 16:30:00+00:00,189.0,779.49,779.48
2026-01-20 16:47:00+00:00,partly cloudy,False,,False,8.9,7.6,10.0,66,2.8,338,nnw,9.3,9.6,0,low,31,12192.0,1024.0,6.0,2026-01-20 16:30:00+00:00,2026-01-20 17:00:00+00:00,189.0,784.6700000000001,784.66
2026-01-20 17:07:00+00:00,partly cloudy,False,,False,7.8,7.3,8.9,61,1.1,0,n,7.4,10.4,0,low,31,12192.0,1024.0,4.8,2026-01-20 17:00:00+00:00,2026-01-20 17:30:00+00:00,189.0,784.61,784.6
2026-01-20 17:27:00+00:00,mostly clear,False,,False,7.8,5.7,8.9,61,1.1,0,n,11.1,11.1,0,low,11,12192.0,1024.0,4.8,2026-01-20 17:00:00+00:00,2026-01-20 17:30:00+00:00,189.0,784.61,784.6
2026-01-20 17:42:00+00:00,clear,False,,False,7.8,5.7,8.9,61,1.1,0,n,11.1,11.3,0,low,0,12192.0,1024.0,4.8,2026-01-20 17:30:00+00:00,2026-01-20 18:00:00+00:00,189.0,776.18,776.18
